0.452874,0.856574,0.462791,0.336653,0.324538
0.450575,0.860558,0.462791,0.344622,0.329815
0.452874,0.856574,0.460465,0.342629,0.324538
0.448276,0.856574,0.462791,0.334661,0.324538
0.448276,0.856574,0.465116,0.338645,0.3219
0.448276,0.856574,0.465116,0.340637,0.3219
0.445977,0.85259,0.465116,0.338645,0.319261
0.443678,0.85259,0.465116,0.334661,0.313984
0.443678,0.856574,0.462791,0.322709,0.313984
1,0.796813,0.446512,0.442231,0.419525
1,0.800797,0.444186,0.478088,0.419525
1,0.800797,0.446512,0.503984,0.419525
1,0.800797,0.448837,0.426295,0.422164
1,0.804781,0.448837,0.527888,0.989446
1,0.808765,0.448837,0.521912,0.992084
1,0.812749,0.446512,0.464143,0.997361
1,0.820717,0.448837,0.707171,1
1,0.820717,0.448837,0.348606,0.997361
1,0.824701,0.453488,0.484064,1
1,0.820717,0.453488,0.649402,0.994723
1,0.820717,0.453488,0.394422,1
1,0.824701,0.453488,0.517928,0.414248
1,0.820717,0.453488,0.615538,0.416887
1,0.820717,0.453488,0.40239,0.416887
1,0.824701,0.455814,0.492032,0.997361
1,0.828685,0.453488,0.63745,0.416887
1,0.828685,0.455814,0.400398,0.416887
1,0.828685,0.455814,0.484064,0.997361
1,0.828685,0.45814,0.675299,0.997361
1,0.828685,0.45814,0.436255,0.997361
1,0.840637,0.462791,0.549801,0.965699
1,0.848606,0.467442,0.507968,0.997361
1,0.864542,0.476744,0.472112,1
1,0.880478,0.481395,0.729084,0.984169
1,0.888446,0.486047,0.338645,0.443272
1,0.89243,0.488372,0.488048,0.443272
1,0.89243,0.488372,0.727092,1
1,0.89243,0.488372,0.360558,0.984169
0.0712644,0.0119522,0.00465116,0.601594,1
0.110345,0.0119522,0.00465116,0.541833,1
0.105747,0.00796813,0.00465116,0.300797,1
0.108046,0.00796813,0.00465116,0.587649,1
0.105747,0.00796813,0.00232558,0.390438,0.997361
0.105747,0.00796813,0.00232558,0.266932,0.994723
0.105747,0.00796813,0.00232558,0.38247,1
0.105747,0.00796813,0.00232558,0.537849,1
0.103448,0.00398406,0.00232558,0.23506,1
0.105747,0.00796813,0.00232558,0.356574,1
0.105747,0.00398406,0.00232558,0.577689,1
0.103448,0.00398406,0.00232558,0.165339,1
0.103448,0.00398406,0.00232558,0.320717,1
0.105747,0.00398406,0.00232558,0.605578,1
0.103448,0.00398406,0,0.187251,1
0.0804598,0.00398406,0.00232558,0.294821,0.298153
0.105747,0.00398406,0.00465116,0.456175,1
0.103448,0.00398406,0.00232558,0.511952,1
0.103448,0.00398406,0.00232558,0.247012,1
0.103448,0.00398406,0.00232558,0.36255,1
0.103448,0.00398406,0.00232558,0.547809,1
0.103448,0.00796813,0.00232558,0.205179,1
0.103448,0.00398406,0.00232558,0.340637,1
0.103448,0.00398406,0.00232558,0.585657,1
0.103448,0,0.00232558,0.185259,1
0.103448,0.00398406,0.00465116,0.310757,1
0.108046,0.00398406,0.0116279,0.623506,1
0.108046,0.00398406,0.00697674,0.286853,1
0.108046,0.00796813,0.00465116,0.294821,1
0.457471,0.824701,0.997674,0.651394,0.00263852
0.457471,0.824701,1,0.464143,0.00263852
0.45977,0.824701,1,0.549801,0.00263852
0.45977,0.824701,1,0.657371,0.00263852
0.45977,0.824701,1,0.418327,0
0.45977,0.824701,1,0.525896,0
0.462069,0.824701,1,0.683267,0.00263852
0.45977,0.824701,1,0.346614,0.00263852
0.45977,0.824701,0.997674,0.496016,0.00263852
0.462069,0.828685,1,0.691235,0.00263852
0.457471,0.824701,1,0.414343,0
0.45977,0.824701,1,0.48008,0.00263852
0.462069,0.828685,1,0.687251,0.00263852
0.457471,0.824701,1,0.575697,0.00263852
0.45977,0.824701,1,0.460159,0.00263852
0.45977,0.824701,1,0.555777,0.00263852
0.462069,0.828685,1,0.667331,0.0131926
0.45977,0.828685,1,0.422311,0.0184697
0.45977,0.824701,1,0.52988,0.0131926
0.462069,0.828685,1,0.669323,0.0158311
0.462069,0.832669,1,0.366534,0.0158311
0.464368,0.832669,0.997674,0.507968,0.0158311
0.464368,0.832669,1,0.691235,0.0158311
0.464368,0.832669,1,0.396414,0.0158311
0.468966,0.840637,1,0.488048,0.0263852
0.471264,0.840637,1,0.717131,0.0237467
0.471264,0.840637,1,0.535857,0.0263852
0.473563,0.840637,1,0.47012,0.0290237
0.475862,0.844622,1,0.569721,0.0316623
0.450575,0.89243,1,0.394422,0.0844327
0.450575,0.896414,1,0.587649,0.0817942
0.452874,0.896414,1,0.711155,0.0844327
0.452874,0.89243,1,0.378486,0.0844327
0.452874,0.89243,1,0.503984,0.0870712
0.452874,0.89243,1,0.758964,0.0897098
1,0.89243,1,0.336653,0.0897098
0.450575,0.89243,1,0.507968,0.0923483
0.452874,0.89243,1,0.76494,0.0897098
0.422989,0.89243,1,0.326693,0.134565
0.422989,0.89243,0.997674,0.478088,0.121372
0.427586,0.896414,1,0.784861,0.121372
0.425287,0.89243,1,0.394422,0.102902
0.427586,0.89243,1,0.464143,0.102902
0.427586,0.89243,1,0.73506,0.0897098
0.944828,0.89243,1,0.563745,0.0870712
0.949425,0.89243,1,0.430279,0.100264
0.951724,0.89243,1,0.723108,0.100264
0.429885,0.89243,1,0.434263,0.171504
0.432184,0.888446,1,0.454183,0.0844327
0.427586,0.89243,1,0.707171,0.0844327
0.422989,0.888446,0.997674,0.591633,0.0817942
0.42069,0.89243,1,0.434263,0.0844327
0.427586,0.900398,0.997674,0.555777,0.0844327
0.429885,0.908367,1,0.705179,0.0817942
0.436782,0.900398,1,0.430279,0.0844327
0.942529,0.924303,1,0.603586,0.0897098
0.462069,0.940239,1,0.752988,0.0897098
0.489655,0.944223,1,0.322709,0.0870712
0.271264,0.840637,1,0.946215,0.300792
0.271264,0.840637,1,0.914343,0.300792
0.275862,0.836653,1,0.655378,0.30343
0.282759,0.836653,1,0.98008,0.300792
0.282759,0.840637,1,0.543825,0.30343
0.285057,0.836653,1,0.655378,0.30343
0.287356,0.836653,1,0.972112,0.30343
0.331034,0.832669,1,0.563745,0.30343
0.303448,0.832669,1,0.643426,0.300792
0.324138,0.832669,1,0.956175,0.306069
0.301149,0.832669,0.997674,0.573705,0.306069
0.314943,0.832669,0.997674,0.655378,0.308707
0.305747,0.832669,1,0.946215,0.311346
0.294253,0.828685,1,0.739044,0.311346
0.294253,0.832669,1,0.629482,0.311346
0.301149,0.832669,1,0.758964,0.311346
0.321839,0.828685,0.451163,0.709163,0.311346
0.337931,0.836653,0.439535,0.366534,0.319261
0.303448,0.836653,0.444186,0.48008,0.329815
0.331034,0.840637,0.448837,0.729084,0.340369
0.324138,0.848606,0.453488,0.709163,0.348285
0.328736,0.844622,0.455814,0.364542,0.345646
0.388506,0.848606,0.455814,0.482072,0.353562
0.356322,0.848606,0.45814,0.699203,1
0.328736,0.85259,0.462791,0.615538,1
0.409195,0.860558,0.467442,0.458167,1
0.388506,0.856574,0.467442,0.561753,0.382586
0.349425,0.860558,0.472093,0.776892,0.390501
0.4,0.856574,0.469767,0.380478,1
0.186207,0.85259,1,0.286853,0.208443
0.186207,0.848606,0.997674,0.286853,0.211082
0.186207,0.848606,1,0.286853,0.211082
0.186207,0.85259,1,0.284861,0.211082
0.183908,0.848606,1,0.286853,0.211082
0.186207,0.85259,0.997674,0.286853,0.211082
0.183908,0.85259,1,0.286853,0.211082
0.186207,0.85259,1,0.286853,1
0.186207,0.85259,1,0.288845,1
0.186207,0.85259,1,0.286853,0.216359
0.183908,0.848606,1,0.38247,0.21372
0.183908,0.848606,0.997674,0.384462,0.216359
0.186207,0.85259,1,0.388446,1
0.186207,0.85259,1,0.366534,0.21372
0.183908,0.848606,1,0.438247,0.211082
0.186207,0.85259,1,0.440239,0.211082
0.186207,0.85259,1,0.428287,1
0.186207,0.85259,1,0.422311,1
0.186207,0.85259,1,0.410359,0.21372
0.183908,0.848606,1,0.374502,0.208443
0.186207,0.85259,1,0.37251,0.205805
0.186207,0.85259,1,0.370518,1
0.183908,0.85259,1,0.376494,0.21372
0.17931,0.848606,1,0.302789,0.208443
0.170115,0.848606,1,0.280876,0.211082
0.163218,0.844622,1,0.272908,0.208443
0.16092,0.844622,1,0.272908,0.208443
0.16092,0.848606,1,0.270916,0.208443
0.158621,0.844622,0.997674,0.270916,0.208443
0.452874,0.832669,1,0.266932,1
0.450575,0.832669,1,0.266932,1
0.45977,0.832669,1,0.266932,1
0.455172,0.832669,1,0.266932,0.997361
0.450575,0.832669,1,0.266932,1
0.450575,0.832669,1,0.266932,1
0.448276,0.832669,1,0.266932,1
0.448276,0.832669,1,0.266932,1
0.457471,0.832669,1,0.26494,1
0.457471,0.828685,1,0.26494,0.997361
0.455172,0.832669,1,0.266932,1
0.457471,0.832669,1,0.266932,1
0.45977,0.832669,1,0.266932,1
0.455172,0.832669,1,0.266932,1
0.450575,0.828685,1,0.26494,1
0.448276,0.832669,1,0.26494,1
0.450575,0.832669,1,0.266932,1
0.448276,0.828685,0.997674,0.26494,1
0.450575,0.832669,1,0.266932,1
0.450575,0.832669,1,0.266932,1
0.45977,0.832669,1,0.266932,1
0.462069,0.828685,1,0.266932,1
0.448276,0.824701,1,0.26494,1
0.445977,0.824701,1,0.26494,1
0.445977,0.828685,1,0.266932,1
0.441379,0.828685,1,0.26494,1
0.441379,0.828685,1,0.270916,1
0.441379,0.836653,1,0.270916,1
0.43908,0.836653,1,0.270916,1
0.505747,0.868526,0.434884,0.223108,0.997361
0.505747,0.868526,0.434884,0.221116,1
0.503448,0.868526,0.432558,0.221116,1
0.505747,0.87251,0.432558,0.223108,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.868526,0.434884,0.221116,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.868526,0.432558,0.221116,1
0.503448,0.868526,0.432558,0.221116,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.87251,0.432558,0.221116,1
0.501149,0.868526,0.432558,0.221116,1
0.503448,0.868526,0.432558,0.223108,1
0.503448,0.868526,0.432558,0.221116,1
0.501149,0.868526,0.432558,0.221116,1
0.501149,0.864542,0.432558,0.221116,1
0.503448,0.868526,0.434884,0.223108,1
0.503448,0.876494,0.437209,0.223108,1
0.505747,0.876494,0.437209,0.223108,1
0.510345,0.888446,0.44186,0.2251,1
0.51954,0.896414,0.448837,0.227092,1
0.524138,0.900398,0.453488,0.227092,1
0.528736,0.904382,0.45814,0.229084,1
0.535632,0.912351,0.45814,0.227092,1
0.535632,0.908367,0.45814,0.223108,1
0.533333,0.908367,0.45814,0.221116,1
0.531034,0.908367,0.460465,0.221116,0.0580475
0.521839,0.864542,0.486047,0.591633,0.437995
0.556322,0.864542,0.495349,0.818725,0.451187
0.452874,0.856574,0.476744,0.422311,0.435356
0.487356,0.856574,0.483721,0.559761,0.440633
0.514943,0.864542,0.486047,0.599602,0.443272
0.590805,0.868526,0.490698,0.86255,0.440633
0.452874,0.856574,0.47907,0.422311,0.432718
0.487356,0.856574,0.488372,0.523904,0.435356
0.514943,0.864542,0.486047,0.599602,0.443272
0.6,0.860558,0.493023,0.800797,0.448549
0.466667,0.856574,0.476744,0.458167,0.435356
0.491954,0.864542,0.486047,0.517928,0.437995
0.512644,0.860558,0.488372,0.59761,0.437995
0.68046,0.87251,0.490698,0.864542,0.997361
0.563218,0.856574,0.47907,0.553785,0.986807
0.62069,0.860558,0.490698,0.713147,0.997361
0.703448,0.868526,0.497674,0.936255,1
0.593103,0.85259,0.483721,0.601594,0.989446
0.611494,0.860558,0.483721,0.701195,0.992084
0.657471,0.868526,0.493023,0.894422,1
0.565517,0.860558,0.483721,0.639442,0.440633
0.48046,0.856574,0.47907,0.50996,0.437995
0.503448,0.860558,0.481395,0.579681,0.440633
0.627586,0.87251,0.495349,0.89243,0.440633
0.574713,0.860558,0.490698,0.778884,0.443272
0.452874,0.856574,0.476744,0.505976,0.437995
0.501149,0.860558,0.481395,0.569721,0.437995
0.604598,0.87251,0.493023,0.90239,0.44591
0.57931,0.864542,0.486047,0.776892,0.440633
0.54023,0.749004,0.346512,0.531873,0.255937
0.537931,0.749004,0.351163,0.533865,0.258575
0.537931,0.74502,0.351163,0.533865,0.255937
0.535632,0.741036,0.353488,0.539841,0.25066
0.537931,0.729084,0.355814,0.547809,0.25066
0.535632,0.7251,0.355814,0.549801,0.242744
0.535632,0.721116,0.355814,0.551793,0.240106
0.535632,0.717131,0.355814,0.553785,0.237467
0.535632,0.717131,0.353488,0.551793,0.234828
0.535632,0.721116,0.353488,0.549801,0.23219
0.535632,0.721116,0.355814,0.549801,0.23219
0.535632,0.717131,0.362791,0.547809,0.23219
0.533333,0.717131,0.367442,0.549801,0.23219
0.533333,0.717131,0.372093,0.547809,0.229551
0.533333,0.713147,0.374419,0.547809,0.229551
0.531034,0.709163,0.374419,0.547809,0.229551
0.531034,0.709163,0.381395,0.547809,0.23219
0.528736,0.709163,0.388372,0.549801,0.23219
0.528736,0.709163,0.397674,0.551793,0.234828
0.526437,0.709163,0.4,0.553785,0.242744
0.526437,0.709163,0.402326,0.553785,0.248021
0.524138,0.705179,0.402326,0.553785,0.242744
0.524138,0.709163,0.397674,0.549801,0.242744
0.524138,0.709163,0.395349,0.549801,0.245383
0.524138,0.717131,0.393023,0.547809,0.240106
0.521839,0.7251,0.390698,0.545817,0.234828
0.521839,0.76494,0.390698,0.545817,0.237467
0.521839,0.7251,0.388372,0.545817,0.234828
0.51954,0.721116,0.386047,0.545817,0.234828
0.441379,0.756972,0.439535,0.492032,0.263852
0.441379,0.756972,0.439535,0.492032,0.263852
0.441379,0.756972,0.44186,0.492032,0.261214
0.441379,0.756972,0.439535,0.492032,0.258575
0.441379,0.752988,0.44186,0.49004,0.255937
0.441379,0.756972,0.439535,0.49004,0.255937
0.441379,0.752988,0.439535,0.49004,0.253298
0.441379,0.756972,0.439535,0.49004,0.253298
0.43908,0.752988,0.44186,0.488048,0.25066
0.441379,0.756972,0.439535,0.49004,0.25066
0.43908,0.756972,0.439535,0.49004,0.25066
0.441379,0.756972,0.44186,0.49004,0.25066
0.441379,0.756972,0.44186,0.488048,0.248021
0.441379,0.752988,0.44186,0.49004,0.248021
0.441379,0.756972,0.439535,0.49004,0.248021
0.441379,0.756972,0.439535,0.49004,0.248021
0.43908,0.756972,0.439535,0.488048,0.25066
0.43908,0.756972,0.439535,0.488048,0.25066
0.43908,0.752988,0.439535,0.49004,0.248021
0.441379,0.752988,0.439535,0.49004,0.255937
0.441379,0.756972,0.439535,0.494024,0.263852
0.43908,0.756972,0.44186,0.498008,0.274406
0.43908,0.752988,0.44186,0.5,0.279683
0.43908,0.756972,0.44186,0.498008,0.277045
0.441379,0.756972,0.444186,0.498008,0.279683
0.43908,0.76494,0.444186,0.5,0.279683
0.441379,0.760956,0.444186,0.5,0.274406
0.441379,0.76494,0.444186,0.5,0.277045
0.441379,0.76494,0.446512,0.5,0.277045
0.464368,0.796813,0.111628,0.231076,0.28496
0.466667,0.800797,0.111628,0.231076,0.28496
0.466667,0.800797,0.111628,0.231076,0.28496
0.464368,0.800797,0.111628,0.231076,0.28496
0.466667,0.800797,0.111628,0.231076,0.28496
0.464368,0.800797,0.111628,0.229084,0.28496
0.462069,0.800797,0.111628,0.231076,0.343008
0.464368,0.796813,0.111628,0.231076,0.295515
0.464368,0.796813,0.109302,0.231076,1
0.464368,0.796813,0.111628,0.231076,1
0.464368,0.796813,0.109302,0.227092,1
0.464368,0.796813,0.109302,0.231076,0.28496
0.462069,0.796813,0.109302,0.227092,0.282322
0.462069,0.796813,0.106977,0.229084,0.279683
0.464368,0.796813,0.106977,0.229084,0.282322
0.464368,0.800797,0.109302,0.231076,0.282322
0.462069,0.800797,0.106977,0.227092,0.279683
0.464368,0.796813,0.109302,0.227092,0.282322
0.462069,0.800797,0.106977,0.229084,0.282322
0.466667,0.800797,0.109302,0.231076,0.28496
0.464368,0.800797,0.109302,0.2251,0.282322
0.464368,0.800797,0.104651,0.227092,0.28496
0.464368,0.800797,0.0930233,0.938247,0.28496
0.466667,0.804781,0.0813953,0.258964,0.282322
0.466667,0.804781,0.072093,0.221116,0.279683
0.464368,0.800797,0.0651163,0.219124,0.282322
0.464368,0.792829,0.0651163,0.221116,0.279683
0.466667,0.784861,0.0674419,0.2251,0.277045
0.464368,0.780876,0.0651163,0.223108,0.274406
0.468966,0.928287,0.516279,0.404382,0.0923483
0.468966,0.928287,0.516279,0.404382,0.0897098
0.471264,0.928287,0.516279,0.40239,0.0923483
0.468966,0.928287,0.518605,0.40239,0.0897098
0.468966,0.928287,0.516279,0.40239,0.0897098
0.468966,0.928287,0.516279,0.40239,0.0897098
0.468966,0.932271,0.518605,0.40239,0.0923483
0.466667,0.928287,0.516279,0.40239,0.0870712
0.468966,0.928287,0.516279,0.40239,0.0897098
0.468966,0.928287,0.516279,0.404382,0.0976253
0.471264,0.928287,0.516279,0.404382,0.100264
0.466667,0.928287,0.513953,0.40239,0.102902
0.468966,0.928287,0.516279,0.404382,0.105541
0.468966,0.928287,0.516279,0.404382,0.108179
0.466667,0.928287,0.516279,0.40239,0.105541
0.468966,0.928287,0.516279,0.40239,0.105541
0.468966,0.928287,0.516279,0.404382,0.108179
0.468966,0.924303,0.516279,0.404382,0.108179
0.468966,0.928287,0.516279,0.404382,0.105541
0.468966,0.928287,0.516279,0.404382,0.108179
0.466667,0.928287,0.516279,0.404382,0.105541
0.468966,0.924303,0.518605,0.406375,0.105541
0.468966,0.928287,0.516279,0.404382,0.108179
0.468966,0.924303,0.516279,0.40239,0.105541
0.468966,0.928287,0.516279,0.40239,0.108179
0.468966,0.924303,0.513953,0.40239,0.108179
0.468966,0.924303,0.513953,0.400398,0.110818
0.466667,0.920319,0.513953,0.406375,0.121372
0.468966,0.924303,0.513953,0.420319,0.134565
0.466667,0.776892,0.1,0.304781,0.234828
0.464368,0.776892,0.0906977,0.306773,0.234828
0.464368,0.776892,0.104651,0.306773,0.23219
0.464368,0.776892,0.0930233,0.304781,0.234828
0.464368,0.776892,0.1,0.304781,0.234828
0.462069,0.776892,0.1,0.302789,0.23219
0.464368,0.780876,0.102326,0.304781,0.237467
0.464368,0.776892,0.0953488,0.302789,0.234828
0.462069,0.776892,0.0953488,0.302789,0.23219
0.464368,0.776892,0.1,0.302789,0.234828
0.464368,0.776892,0.1,0.300797,0.23219
0.464368,0.780876,0.0930233,1,0.234828
0.464368,0.780876,0.0930233,1,0.234828
0.464368,0.784861,0.102326,1,0.234828
0.464368,0.780876,0.988372,1,0.234828
0.45977,0.780876,1,1,0.234828
0.45977,0.784861,1,1,0.234828
0.462069,0.784861,0.981395,1,0.237467
0.45977,0.780876,0.0930233,0.998008,0.237467
0.462069,0.784861,0.106977,0.998008,0.245383
0.462069,0.792829,0.0930233,0.998008,0.255937
0.473563,0.808765,0.0953488,1,0.266491
0.48046,0.820717,0.109302,1,0.274406
0.478161,0.820717,0.106977,1,0.274406
0.48046,0.820717,0.111628,0.998008,0.277045
0.478161,0.816733,0.125581,1,0.274406
0.475862,0.808765,0.118605,1,0.271768
0.473563,0.800797,0.12093,1,0.271768
0.473563,0.796813,0.125581,1,0.271768
0.501149,0.908367,0.509302,0.531873,0.266491
0.501149,0.912351,0.509302,0.551793,0.269129
0.498851,0.904382,0.509302,0.494024,0.266491
0.501149,0.908367,0.506977,0.525896,0.269129
0.501149,0.904382,0.506977,0.533865,0.263852
0.503448,0.908367,0.506977,0.539841,0.269129
0.505747,0.908367,0.506977,0.496016,0.274406
0.505747,0.908367,0.506977,0.525896,0.292876
0.505747,0.904382,0.506977,0.531873,0.306069
0.505747,0.908367,0.509302,0.545817,0.306069
0.503448,0.908367,0.509302,0.494024,0.361478
0.501149,0.904382,0.509302,0.525896,0.345646
0.498851,0.904382,0.509302,0.533865,0.348285
0.498851,0.908367,0.511628,0.547809,0.290237
0.496552,0.904382,0.509302,0.501992,0.290237
0.496552,0.904382,0.513953,0.523904,0.292876
0.496552,0.904382,0.509302,0.52988,0.292876
0.498851,0.908367,0.509302,0.547809,0.295515
0.498851,0.904382,0.509302,0.496016,0.292876
0.501149,0.904382,0.509302,0.523904,0.292876
0.503448,0.904382,0.511628,0.52988,0.287599
0.514943,0.908367,0.511628,0.539841,0.287599
0.503448,0.904382,0.509302,0.496016,0.3219
0.501149,0.904382,0.509302,0.51992,0.316623
0.503448,0.900398,0.511628,0.52988,0.332454
0.505747,0.904382,0.511628,0.543825,0.350923
0.501149,0.900398,0.509302,0.494024,0.345646
0.503448,0.904382,0.509302,0.521912,0.245383
0.508046,0.904382,0.511628,0.52988,0.266491
0.537931,0.916335,0.506977,0.50996,1
0.643678,0.916335,0.504651,0.511952,1
0.643678,0.912351,0.506977,0.511952,1
0.645977,0.912351,0.506977,0.511952,1
0.63908,0.912351,0.506977,0.511952,0.98153
0.63908,0.912351,0.504651,0.511952,0.992084
0.650575,0.912351,0.504651,0.511952,1
0.641379,0.916335,0.506977,0.511952,0.976253
0.643678,0.912351,0.506977,0.511952,0.997361
0.648276,0.912351,0.504651,0.50996,1
0.643678,0.912351,0.504651,0.50996,0.994723
0.641379,0.916335,0.504651,0.511952,1
0.641379,0.912351,0.504651,0.511952,1
0.645977,0.912351,0.504651,0.511952,1
0.641379,0.912351,0.504651,0.511952,0.984169
0.636782,0.916335,0.506977,0.511952,1
0.643678,0.912351,0.506977,0.511952,1
0.634483,0.916335,0.504651,0.50996,0.976253
0.641379,0.912351,0.504651,0.511952,0.997361
0.641379,0.908367,0.5,0.50996,1
0.632184,0.912351,0.502326,0.50996,0.973615
0.627586,0.912351,0.502326,0.511952,0.992084
0.641379,0.912351,0.5,0.507968,1
0.641379,0.912351,0.502326,0.507968,0.978892
0.63908,0.908367,0.502326,0.50996,0.986807
0.63908,0.916335,0.502326,0.50996,0.997361
0.645977,0.916335,0.502326,0.507968,1
0.63908,0.920319,0.502326,0.50996,0.989446
0.63908,0.916335,0.502326,0.507968,1
0.416092,0.772908,0.055814,1,1
0.432184,0.768924,0.0534884,1,0.997361
0.427586,0.768924,0.0534884,1,1
0.427586,0.768924,0.055814,0.26494,1
0.429885,0.768924,0.0534884,0.998008,1
0.429885,0.772908,0.055814,1,1
0.429885,0.76494,0.0534884,1,1
0.429885,0.768924,0.0534884,1,1
0.432184,0.772908,0.055814,1,1
0.42069,0.768924,0.0534884,0.998008,0.997361
0.42069,0.772908,0.055814,1,1
0.42069,0.768924,0.0534884,1,1
0.418391,0.768924,0.0534884,1,1
