825.00,801.00,832.00,871.00,1011.00,0
837.00,800.00,832.00,858.00,1008.00,0
834.00,800.00,831.00,824.00,1009.00,0
834.00,801.00,831.00,868.00,1007.00,0
832.00,800.00,830.00,803.00,978.00,0
816.00,800.00,830.00,820.00,671.00,0
817.00,800.00,831.00,831.00,671.00,0
817.00,801.00,831.00,862.00,671.00,0
815.00,799.00,830.00,797.00,670.00,0
816.00,800.00,829.00,819.00,670.00,0
815.00,800.00,830.00,830.00,671.00,0
816.00,800.00,830.00,869.00,682.00,0
818.00,800.00,830.00,801.00,715.00,0
817.00,800.00,830.00,818.00,718.00,0
818.00,800.00,831.00,830.00,718.00,0
818.00,800.00,831.00,874.00,717.00,0
818.00,800.00,831.00,817.00,720.00,0
817.00,799.00,830.00,815.00,718.00,0
818.00,799.00,830.00,828.00,729.00,0
816.00,799.00,830.00,866.00,688.00,0
816.00,799.00,829.00,832.00,686.00,0
816.00,799.00,829.00,811.00,690.00,0
817.00,799.00,829.00,824.00,703.00,0
817.00,800.00,830.00,885.00,699.00,0
816.00,800.00,830.00,837.00,692.00,0
816.00,800.00,830.00,800.00,697.00,0
816.00,800.00,829.00,824.00,698.00,0
815.00,800.00,830.00,889.00,678.00,0
818.00,799.00,833.00,838.00,726.00,0
633.00,560.00,612.00,627.00,787.00,1
633.00,561.00,611.00,633.00,788.00,1
634.00,560.00,612.00,675.00,788.00,1
633.00,560.00,611.00,567.00,787.00,1
633.00,560.00,612.00,626.00,788.00,1
633.00,561.00,612.00,671.00,788.00,1
633.00,560.00,612.00,683.00,788.00,1
633.00,560.00,612.00,569.00,787.00,1
633.00,560.00,612.00,632.00,788.00,1
634.00,561.00,612.00,666.00,787.00,1
634.00,561.00,612.00,687.00,787.00,1
633.00,561.00,612.00,578.00,788.00,1
633.00,560.00,612.00,618.00,788.00,1
634.00,561.00,612.00,660.00,788.00,1
634.00,561.00,612.00,707.00,788.00,1
633.00,561.00,612.00,542.00,788.00,1
633.00,561.00,613.00,602.00,787.00,1
634.00,561.00,612.00,646.00,788.00,1
633.00,560.00,612.00,700.00,788.00,1
633.00,560.00,612.00,559.00,787.00,1
633.00,560.00,612.00,604.00,787.00,1
634.00,560.00,612.00,640.00,788.00,1
634.00,560.00,612.00,703.00,787.00,1
633.00,560.00,612.00,521.00,788.00,1
634.00,561.00,613.00,599.00,789.00,1
634.00,560.00,612.00,636.00,790.00,1
634.00,561.00,612.00,703.00,793.00,1
634.00,561.00,613.00,545.00,795.00,1
635.00,561.00,614.00,603.00,802.00,1
712.00,719.00,751.00,707.00,1023.00,2
713.00,718.00,751.00,707.00,1023.00,2
713.00,718.00,750.00,706.00,1023.00,2
712.00,718.00,750.00,707.00,1023.00,2
712.00,717.00,750.00,706.00,1023.00,2
712.00,717.00,750.00,705.00,1023.00,2
712.00,717.00,751.00,706.00,1023.00,2
712.00,717.00,750.00,706.00,1023.00,2
711.00,716.00,750.00,705.00,1023.00,2
712.00,716.00,749.00,706.00,1023.00,2
711.00,716.00,750.00,706.00,1021.00,2
712.00,717.00,750.00,705.00,1023.00,2
711.00,716.00,750.00,704.00,1023.00,2
712.00,718.00,750.00,706.00,1023.00,2
713.00,718.00,751.00,706.00,1023.00,2
712.00,718.00,751.00,708.00,1023.00,2
713.00,718.00,750.00,707.00,1023.00,2
712.00,718.00,751.00,708.00,1023.00,2
714.00,720.00,752.00,709.00,1023.00,2
714.00,721.00,752.00,710.00,1023.00,2
714.00,721.00,752.00,708.00,1022.00,2
714.00,721.00,752.00,709.00,1023.00,2
715.00,722.00,753.00,709.00,1023.00,2
715.00,723.00,753.00,709.00,1023.00,2
715.00,723.00,754.00,709.00,1023.00,2
715.00,723.00,755.00,709.00,1022.00,2
718.00,727.00,758.00,713.00,1023.00,2
722.00,731.00,761.00,718.00,1023.00,2
725.00,733.00,761.00,720.00,1023.00,2
1022.00,765.00,787.00,686.00,770.00,3
1018.00,764.00,787.00,686.00,770.00,3
1013.00,765.00,788.00,687.00,770.00,3
1012.00,765.00,787.00,689.00,772.00,3
1013.00,765.00,787.00,683.00,772.00,3
1012.00,765.00,787.00,685.00,771.00,3
1013.00,764.00,786.00,684.00,770.00,3
1012.00,765.00,786.00,684.00,770.00,3
1014.00,765.00,787.00,686.00,770.00,3
1013.00,765.00,787.00,681.00,770.00,3
1013.00,765.00,787.00,682.00,771.00,3
1012.00,766.00,788.00,688.00,771.00,3
1012.00,766.00,787.00,685.00,771.00,3
1012.00,765.00,787.00,686.00,770.00,3
1012.00,765.00,789.00,689.00,771.00,3
1013.00,765.00,789.00,692.00,771.00,3
1013.00,766.00,791.00,692.00,770.00,3
787.00,766.00,793.00,690.00,770.00,3
787.00,766.00,792.00,696.00,768.00,3
785.00,765.00,792.00,690.00,768.00,3
785.00,765.00,792.00,690.00,767.00,3
784.00,766.00,792.00,694.00,769.00,3
785.00,765.00,791.00,693.00,767.00,3
783.00,765.00,792.00,689.00,767.00,3
783.00,765.00,793.00,691.00,766.00,3
783.00,765.00,793.00,692.00,766.00,3
782.00,764.00,793.00,691.00,765.00,3
781.00,764.00,793.00,689.00,763.00,3
781.00,765.00,792.00,683.00,763.00,3
1023.00,750.00,785.00,743.00,803.00,4
1023.00,751.00,784.00,761.00,803.00,4
1023.00,751.00,785.00,774.00,803.00,4
1023.00,751.00,786.00,735.00,804.00,4
1023.00,752.00,786.00,786.00,1019.00,4
1023.00,753.00,786.00,783.00,1020.00,4
1023.00,754.00,785.00,754.00,1022.00,4
1023.00,756.00,786.00,876.00,1023.00,4
1023.00,756.00,786.00,696.00,1022.00,4
1023.00,757.00,788.00,764.00,1023.00,4
1023.00,756.00,788.00,847.00,1021.00,4
1023.00,756.00,788.00,719.00,1023.00,4
1023.00,757.00,788.00,781.00,801.00,4
1023.00,756.00,788.00,830.00,802.00,4
1023.00,756.00,788.00,723.00,802.00,4
1023.00,757.00,789.00,768.00,1022.00,4
1023.00,758.00,788.00,841.00,802.00,4
1023.00,758.00,789.00,722.00,802.00,4
1023.00,758.00,789.00,764.00,1022.00,4
1023.00,758.00,790.00,860.00,1022.00,4
1023.00,758.00,790.00,740.00,1022.00,4
1023.00,761.00,792.00,797.00,1010.00,4
1023.00,763.00,794.00,776.00,1022.00,4
1023.00,767.00,798.00,758.00,1023.00,4
1023.00,771.00,800.00,887.00,1017.00,4
1023.00,773.00,802.00,691.00,812.00,4
1023.00,774.00,803.00,766.00,812.00,4
1023.00,774.00,803.00,886.00,1023.00,4
1023.00,774.00,803.00,702.00,1017.00,4
619.00,553.00,595.00,823.00,1023.00,5
636.00,553.00,595.00,793.00,1023.00,5
634.00,552.00,595.00,672.00,1023.00,5
635.00,552.00,595.00,816.00,1023.00,5
634.00,552.00,594.00,717.00,1022.00,5
634.00,552.00,594.00,655.00,1021.00,5
634.00,552.00,594.00,713.00,1023.00,5
634.00,552.00,594.00,791.00,1023.00,5
633.00,551.00,594.00,639.00,1023.00,5
634.00,552.00,594.00,700.00,1023.00,5
634.00,551.00,594.00,811.00,1023.00,5
633.00,551.00,594.00,604.00,1023.00,5
633.00,551.00,594.00,682.00,1023.00,5
634.00,551.00,594.00,825.00,1023.00,5
633.00,551.00,593.00,615.00,1023.00,5
623.00,551.00,594.00,669.00,757.00,5
634.00,551.00,595.00,750.00,1023.00,5
633.00,551.00,594.00,778.00,1023.00,5
633.00,551.00,594.00,645.00,1023.00,5
633.00,551.00,594.00,703.00,1023.00,5
633.00,551.00,594.00,796.00,1023.00,5
633.00,552.00,594.00,624.00,1023.00,5
633.00,551.00,594.00,692.00,1023.00,5
633.00,551.00,594.00,815.00,1023.00,5
633.00,550.00,594.00,614.00,1023.00,5
633.00,551.00,595.00,677.00,1023.00,5
635.00,551.00,598.00,834.00,1023.00,5
635.00,551.00,596.00,665.00,1023.00,5
635.00,552.00,595.00,669.00,1023.00,5
787.00,757.00,1022.00,848.00,645.00,6
787.00,757.00,1023.00,754.00,645.00,6
788.00,757.00,1023.00,797.00,645.00,6
788.00,757.00,1023.00,851.00,645.00,6
788.00,757.00,1023.00,731.00,644.00,6
788.00,757.00,1023.00,785.00,644.00,6
789.00,757.00,1023.00,864.00,645.00,6
788.00,757.00,1023.00,695.00,645.00,6
788.00,757.00,1022.00,770.00,645.00,6
789.00,758.00,1023.00,868.00,645.00,6
787.00,757.00,1023.00,729.00,644.00,6
788.00,757.00,1023.00,762.00,645.00,6
789.00,758.00,1023.00,866.00,645.00,6
787.00,757.00,1023.00,810.00,645.00,6
788.00,757.00,1023.00,752.00,645.00,6
788.00,757.00,1023.00,800.00,645.00,6
789.00,758.00,1023.00,856.00,649.00,6
788.00,758.00,1023.00,733.00,651.00,6
788.00,757.00,1023.00,787.00,649.00,6
789.00,758.00,1023.00,857.00,650.00,6
789.00,759.00,1023.00,705.00,650.00,6
790.00,759.00,1022.00,776.00,650.00,6
790.00,759.00,1023.00,868.00,650.00,6
790.00,759.00,1023.00,720.00,650.00,6
792.00,761.00,1023.00,766.00,654.00,6
793.00,761.00,1023.00,881.00,653.00,6
793.00,761.00,1023.00,790.00,654.00,6
794.00,761.00,1023.00,757.00,655.00,6
795.00,762.00,1023.00,807.00,656.00,6
784.00,774.00,1023.00,719.00,676.00,7
784.00,775.00,1023.00,816.00,675.00,7
785.00,775.00,1023.00,878.00,676.00,7
785.00,774.00,1023.00,711.00,676.00,7
785.00,774.00,1023.00,774.00,677.00,7
785.00,774.00,1023.00,902.00,678.00,7
1023.00,774.00,1023.00,690.00,678.00,7
784.00,774.00,1023.00,776.00,679.00,7
785.00,774.00,1023.00,905.00,678.00,7
772.00,774.00,1023.00,685.00,695.00,7
772.00,774.00,1022.00,761.00,690.00,7
774.00,775.00,1023.00,915.00,690.00,7
773.00,774.00,1023.00,719.00,683.00,7
774.00,774.00,1023.00,754.00,683.00,7
774.00,774.00,1023.00,890.00,678.00,7
999.00,774.00,1023.00,804.00,677.00,7
1001.00,774.00,1023.00,737.00,682.00,7
1002.00,774.00,1023.00,884.00,682.00,7
775.00,774.00,1023.00,739.00,709.00,7
776.00,773.00,1023.00,749.00,676.00,7
774.00,774.00,1023.00,876.00,676.00,7
772.00,773.00,1022.00,818.00,675.00,7
771.00,774.00,1023.00,739.00,676.00,7
774.00,776.00,1022.00,800.00,676.00,7
775.00,778.00,1023.00,875.00,675.00,7
778.00,776.00,1023.00,737.00,676.00,7
998.00,782.00,1023.00,824.00,678.00,7
789.00,786.00,1023.00,899.00,678.00,7
801.00,787.00,1023.00,683.00,677.00,7
706.00,761.00,1023.00,996.00,758.00,8
706.00,761.00,1023.00,980.00,758.00,8
708.00,760.00,1023.00,850.00,759.00,8
711.00,760.00,1023.00,1013.00,758.00,8
711.00,761.00,1023.00,794.00,759.00,8
712.00,760.00,1023.00,850.00,759.00,8
713.00,760.00,1023.00,1009.00,759.00,8
732.00,759.00,1023.00,804.00,759.00,8
720.00,759.00,1023.00,844.00,758.00,8
729.00,759.00,1023.00,1001.00,760.00,8
719.00,759.00,1022.00,809.00,760.00,8
725.00,759.00,1022.00,850.00,761.00,8
721.00,759.00,1023.00,996.00,762.00,8
716.00,758.00,1023.00,892.00,762.00,8
716.00,759.00,1023.00,837.00,762.00,8
719.00,759.00,1023.00,902.00,762.00,8
728.00,758.00,787.00,877.00,762.00,8
735.00,760.00,782.00,705.00,765.00,8
720.00,760.00,784.00,762.00,769.00,8
732.00,761.00,786.00,887.00,773.00,8
729.00,763.00,788.00,877.00,776.00,8
731.00,762.00,789.00,704.00,775.00,8
757.00,763.00,789.00,763.00,778.00,8
743.00,763.00,790.00,872.00,1023.00,8
731.00,764.00,792.00,830.00,1023.00,8
766.00,766.00,794.00,751.00,1023.00,8
757.00,765.00,794.00,803.00,789.00,8
740.00,766.00,796.00,911.00,792.00,8
762.00,765.00,795.00,712.00,1023.00,8
669.00,764.00,1023.00,665.00,723.00,9
669.00,763.00,1022.00,665.00,724.00,9
669.00,763.00,1023.00,665.00,724.00,9
669.00,764.00,1023.00,664.00,724.00,9
668.00,763.00,1023.00,665.00,724.00,9
669.00,764.00,1022.00,665.00,724.00,9
668.00,764.00,1023.00,665.00,724.00,9
669.00,764.00,1023.00,665.00,1023.00,9
669.00,764.00,1023.00,666.00,1023.00,9
669.00,764.00,1023.00,665.00,726.00,9
668.00,763.00,1023.00,713.00,725.00,9
668.00,763.00,1022.00,714.00,726.00,9
669.00,764.00,1023.00,716.00,1023.00,9
669.00,764.00,1023.00,705.00,725.00,9
668.00,763.00,1023.00,741.00,724.00,9
669.00,764.00,1023.00,742.00,724.00,9
669.00,764.00,1023.00,736.00,1023.00,9
669.00,764.00,1023.00,733.00,1023.00,9
669.00,764.00,1023.00,727.00,725.00,9
668.00,763.00,1023.00,709.00,723.00,9
669.00,764.00,1023.00,708.00,722.00,9
669.00,764.00,1023.00,707.00,1023.00,9
668.00,764.00,1023.00,710.00,725.00,9
666.00,763.00,1023.00,673.00,723.00,9
662.00,763.00,1023.00,662.00,724.00,9
659.00,762.00,1023.00,658.00,723.00,9
658.00,762.00,1023.00,658.00,723.00,9
658.00,763.00,1023.00,657.00,723.00,9
657.00,762.00,1022.00,657.00,723.00,9
785.00,759.00,1023.00,655.00,1023.00,10
784.00,759.00,1023.00,655.00,1023.00,10
788.00,759.00,1023.00,655.00,1023.00,10
786.00,759.00,1023.00,655.00,1022.00,10
784.00,759.00,1023.00,655.00,1023.00,10
784.00,759.00,1023.00,655.00,1023.00,10
783.00,759.00,1023.00,655.00,1023.00,10
783.00,759.00,1023.00,655.00,1023.00,10
787.00,759.00,1023.00,654.00,1023.00,10
787.00,758.00,1023.00,654.00,1022.00,10
786.00,759.00,1023.00,655.00,1023.00,10
787.00,759.00,1023.00,655.00,1023.00,10
788.00,759.00,1023.00,655.00,1023.00,10
786.00,759.00,1023.00,655.00,1023.00,10
784.00,758.00,1023.00,654.00,1023.00,10
783.00,759.00,1023.00,654.00,1023.00,10
784.00,759.00,1023.00,655.00,1023.00,10
783.00,758.00,1022.00,654.00,1023.00,10
784.00,759.00,1023.00,655.00,1023.00,10
784.00,759.00,1023.00,655.00,1023.00,10
788.00,759.00,1023.00,655.00,1023.00,10
789.00,758.00,1023.00,655.00,1023.00,10
783.00,757.00,1023.00,654.00,1023.00,10
782.00,757.00,1023.00,654.00,1023.00,10
782.00,758.00,1023.00,655.00,1023.00,10
780.00,758.00,1023.00,654.00,1023.00,10
780.00,758.00,1023.00,657.00,1023.00,10
780.00,760.00,1023.00,657.00,1023.00,10
