710.00,661.00,689.00,672.00,540.00,0
710.00,661.00,689.00,673.00,540.00,0
709.00,660.00,689.00,673.00,542.00,0
708.00,660.00,690.00,673.00,547.00,0
708.00,661.00,689.00,672.00,548.00,0
709.00,659.00,689.00,673.00,548.00,0
709.00,660.00,689.00,672.00,550.00,0
708.00,660.00,690.00,672.00,549.00,0
707.00,660.00,691.00,672.00,549.00,0
709.00,659.00,689.00,672.00,550.00,0
708.00,660.00,689.00,672.00,550.00,0
708.00,660.00,689.00,673.00,550.00,0
708.00,660.00,690.00,672.00,550.00,0
709.00,660.00,689.00,672.00,551.00,0
709.00,659.00,690.00,672.00,551.00,0
709.00,660.00,689.00,672.00,551.00,0
708.00,660.00,690.00,672.00,552.00,0
708.00,659.00,689.00,672.00,552.00,0
709.00,660.00,690.00,672.00,553.00,0
708.00,660.00,689.00,672.00,553.00,0
708.00,660.00,690.00,672.00,553.00,0
708.00,659.00,689.00,672.00,553.00,0
708.00,660.00,688.00,672.00,554.00,0
708.00,659.00,689.00,672.00,553.00,0
708.00,660.00,690.00,672.00,553.00,0
494.00,437.00,497.00,471.00,635.00,1
495.00,437.00,498.00,471.00,635.00,1
494.00,437.00,498.00,472.00,635.00,1
494.00,436.00,497.00,471.00,635.00,1
494.00,437.00,498.00,471.00,635.00,1
495.00,437.00,498.00,472.00,636.00,1
495.00,437.00,497.00,472.00,636.00,1
495.00,437.00,497.00,471.00,635.00,1
495.00,437.00,498.00,471.00,637.00,1
494.00,437.00,498.00,471.00,637.00,1
494.00,437.00,497.00,471.00,637.00,1
495.00,437.00,498.00,471.00,637.00,1
494.00,437.00,498.00,471.00,638.00,1
494.00,437.00,498.00,471.00,639.00,1
494.00,437.00,498.00,471.00,639.00,1
494.00,438.00,498.00,471.00,640.00,1
494.00,437.00,497.00,471.00,640.00,1
494.00,437.00,498.00,471.00,640.00,1
494.00,437.00,498.00,470.00,640.00,1
494.00,437.00,498.00,471.00,642.00,1
494.00,437.00,498.00,471.00,641.00,1
494.00,438.00,498.00,471.00,642.00,1
494.00,437.00,498.00,471.00,643.00,1
494.00,437.00,498.00,471.00,644.00,1
494.00,438.00,498.00,472.00,646.00,1
416.00,411.00,436.00,408.00,383.00,2
413.00,407.00,434.00,407.00,382.00,2
418.00,412.00,438.00,411.00,386.00,2
413.00,408.00,432.00,407.00,383.00,2
424.00,418.00,442.00,417.00,394.00,2
594.00,585.00,621.00,586.00,549.00,2
604.00,597.00,633.00,597.00,558.00,2
601.00,591.00,627.00,592.00,553.00,2
602.00,593.00,629.00,592.00,555.00,2
580.00,572.00,608.00,576.00,538.00,2
551.00,545.00,576.00,543.00,507.00,2
513.00,509.00,544.00,518.00,494.00,2
526.00,515.00,543.00,510.00,471.00,2
548.00,539.00,572.00,539.00,503.00,2
557.00,549.00,581.00,548.00,511.00,2
553.00,545.00,578.00,544.00,505.00,2
578.00,565.00,611.00,570.00,528.00,2
570.00,555.00,588.00,557.00,518.00,2
535.00,505.00,535.00,518.00,484.00,2
550.00,517.00,554.00,535.00,500.00,2
607.00,561.00,600.00,582.00,548.00,2
577.00,528.00,569.00,554.00,523.00,2
550.00,501.00,542.00,529.00,498.00,2
551.00,497.00,537.00,521.00,492.00,2
561.00,504.00,548.00,536.00,509.00,2
647.00,626.00,661.00,463.00,591.00,3
647.00,626.00,662.00,463.00,591.00,3
647.00,624.00,662.00,463.00,589.00,3
647.00,625.00,661.00,462.00,589.00,3
648.00,625.00,661.00,462.00,589.00,3
650.00,626.00,661.00,463.00,588.00,3
651.00,626.00,661.00,463.00,589.00,3
652.00,626.00,662.00,464.00,588.00,3
651.00,626.00,662.00,463.00,587.00,3
651.00,627.00,662.00,463.00,587.00,3
652.00,627.00,661.00,463.00,587.00,3
653.00,627.00,662.00,464.00,586.00,3
653.00,627.00,661.00,463.00,587.00,3
654.00,627.00,662.00,463.00,587.00,3
655.00,627.00,661.00,463.00,587.00,3
655.00,627.00,662.00,463.00,586.00,3
656.00,627.00,662.00,463.00,586.00,3
657.00,627.00,663.00,463.00,585.00,3
657.00,627.00,662.00,463.00,584.00,3
657.00,628.00,663.00,463.00,583.00,3
658.00,627.00,662.00,463.00,583.00,3
658.00,627.00,662.00,463.00,581.00,3
656.00,626.00,661.00,463.00,580.00,3
656.00,626.00,662.00,463.00,578.00,3
659.00,624.00,661.00,462.00,576.00,3
666.00,661.00,698.00,662.00,643.00,4
666.00,662.00,698.00,663.00,642.00,4
666.00,662.00,699.00,662.00,642.00,4
666.00,662.00,699.00,662.00,642.00,4
666.00,660.00,699.00,663.00,642.00,4
666.00,661.00,699.00,662.00,642.00,4
666.00,661.00,698.00,662.00,643.00,4
666.00,661.00,699.00,662.00,643.00,4
666.00,662.00,698.00,661.00,643.00,4
666.00,662.00,698.00,662.00,642.00,4
666.00,662.00,699.00,661.00,642.00,4
666.00,661.00,698.00,662.00,641.00,4
666.00,662.00,698.00,663.00,642.00,4
666.00,661.00,698.00,663.00,642.00,4
665.00,662.00,698.00,662.00,642.00,4
666.00,660.00,698.00,663.00,642.00,4
